RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
394484,80,"Colorado Springs, CO",Msa,CO,132538,132995,133429,134410,135427,136508,137504,138604,139597,140577,141329,142082,142710,143393,144113,144763,145280,145630,146053,146331,146740,147095,147674,148173,148693,149088,149470,149818,150234,150602,151268,151852,152507,152943,153509,154144,155040,156159,157338,158390,159322,160432,160688,160953,160924,161671,162350,163038,163514,163989,164427,165096,165686,166309,167235,168191,169406,170412,171600,172844,174198,175566,176940,178320,179819,181233,182680,184274,185625,186730,187474,188277,189039,189501,189848,190060,190416,190839,191404,191848,192412,193050,193700,194041,194292,194834,195669,196339,196836,197076,197458,197680,198083,198398,199060,199714,200365,200875,201210,201714,202159,202930,203588,204347,204849,205540,206189,207059,208083,209219,210328,211434,212584,213665,214615,215759,217089,218362,219377,220182,220809,221168,221759,222281,222957,223467,224155,224879,225425,225896,226015,226245,226772,227461,228040,228384,228917,229459,229651,229222,228447,227388,227169,227286,227037,226229,224798,223279,221756,220045,219064,218110,217809,217396,215979,214149,212270,211523,211140,211721,211848,212217,211824,211876,211721,211741,212731,213786,214627,214530,214491,214237,213799,213406,212831,211972,210636,209859,208656,207363,206190,205452,204895,203891,202925,201798,200911,200734,201121,201247,200975,200854,201318,201615,201555,201569,202404,203768,205540,206247,206711,206696,207592,208308,209116,210093,211770,213148,214034,214346,214429,215251,216028,217239,217975,218663,218987,219185,219316,219517,219520,219968,220720,221448,222143,223003,223641,225092,226284,227548,227911,228613,230201,231402,232420,233102,234332,235416,236899,237653,238670,240047,242233,244721,246129,247831,249343,251152,252709,254116,255620,257521,260015,262317,264428,265925,267953,269933,272368,274837,276915,279184,281402,283673,284923,286025,287545,290049,292725,295060,296567,297517,298840,300673,302574,304472,306312,308303,308783,308831,308957,310517,312740,315452,318324,320483,321552,322871,325142,328849,331328,333990,336045,339103,342035,345279,348808,353189,359056,365293,371642,377437,385827,394966
395235,81,"Winston-Salem, NC",Msa,NC,89645,89992,90236,90767,91159,91686,92230,92856,93414,93882,94378,94843,95324,95744,96263,96825,97527,97962,98397,98672,99060,99574,100088,100617,101096,101486,101809,102041,102371,102848,103250,103674,104052,104418,104694,105025,105395,105812,106192,106584,106940,107181,107479,107859,108235,108578,108906,109168,109387,109790,110255,110879,111314,111817,112190,112488,112835,113185,113710,114238,114800,115169,115609,115941,116389,116735,117116,117501,117789,118094,118241,118441,118599,118810,118896,118935,118944,119008,119142,119279,119531,119751,119939,120046,120160,120268,120351,120526,120832,121199,121522,121793,121982,122179,122466,122786,123129,123343,123703,124035,124379,124601,124817,125138,125533,125978,126423,126906,127331,128026,128614,129076,129253,129479,129851,130272,130657,131035,131359,131699,132106,132385,132705,133106,133732,134420,135069,135551,136021,136397,136830,137176,137480,137703,137806,137941,138144,138411,138690,138963,139203,139380,139528,139701,139866,140090,140364,140576,140456,140132,139591,139266,138968,138854,138615,138396,138078,137725,137331,136853,136425,136014,135685,135220,134627,134026,133511,133001,132633,132279,131962,131684,131571,131545,131404,131136,130864,130516,130120,129738,129264,128761,128159,127600,126986,126318,125778,125277,125027,124680,124416,123955,123647,123407,123394,123346,123267,123101,122908,122846,122741,122718,122672,122673,122506,122316,122165,122247,122391,122707,123079,123416,123502,123645,123828,124294,124803,125285,125471,125467,125468,125472,125448,125395,125500,125703,125856,125920,125950,126041,126347,126677,126943,127132,127373,127648,127945,128058,128243,128322,128657,128904,129114,129255,129626,130090,130607,131126,131700,132254,132731,133262,133758,134297,134876,135618,136332,137022,137540,138112,138625,139349,140126,140959,141647,142430,143173,143743,144138,144560,145159,145809,146572,147343,148106,148754,149419,150194,151140,152292,153156,154029,154751,155563,156233,156832,157601,158340,159052,159732,160320,161054,,163273,164663,166091,167745,169579,171460,173618,176056,178681,181561,184526
395224,82,"Wichita, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,86639,86768,86869,87109,87362,87672,88037,88559,89062,89509,89907,90245,90608,90913,91312,91738,92081,92363,92522,92666,92785,92956,92986,93032,92955,92942,93000,93198,93549,93889,94220,94312,94467,94661,95134,95668,96290,97201,97991,98513,98822,99050,99478,99433,99457,99428,99716,100181,100841,100466,99785,98772,98308,97625,96962,97741,98626,99687,99737,99146,97822,97332,97889,99464,100537,100852,100859,100138,100129,99889,100155,100789,102095,103056,104073,104575,105434,107571,109800,111927,112283,112734,113272,113825,114269,114771,113574,112348,110972,110548,110101,109689,109836,109998,110141,110361,110521,110770,111601,112405,113191,113164,113260,113419,114059,114714,115248,115546,115905,116030,116487,116812,117324,117434,117567,117651,117577,117586,117562,117723,117472,117650,117771,118037,118118,118374,118630,118731,118667,118319,118333,118413,119072,119311,119479,119730,120047,120381,120514,120661,120886,121169,121156,121012,120690,120463,120286,120029,119508,118981,118462,118093,117712,117418,117105,116668,116095,115881,115576,115185,114825,114445,114309,113905,113748,113546,113664,113833,114009,113810,113831,113793,114015,113998,113871,114061,114021,114047,113746,113737,113861,114178,114241,114462,114455,114696,114939,115017,115182,115355,115610,115734,115738,115531,115420,115403,115805,116159,116424,116729,117117,117539,117999,118392,118881,119519,120296,120853,121023,121077,121270,121582,121757,121997,122170,122367,122497,122835,123024,123407,123669,124169,124620,124999,125499,125838,126415,126985,127617,127796,128009,128201,128919,129556,130119,130410,130643,130997,131319,131617,131842,132262,132743,133168,133474,133755,134173,134927,135778,136412,136803,137175,137885,138722,139717,140551,141231,141630,141866,141813,141847,142237,143095,144197,145316,146309,147139,148127,149257,150690,152254,153992,155683,157253,158650,159955,161182
395115,83,"Springfield, MA",Msa,MA,110579,110659,110806,110987,111137,111140,111191,111233,111352,111462,111610,111844,111882,111884,111698,111761,111914,112084,112333,112574,112974,113327,113653,113864,114471,115188,116083,116636,117175,117965,118489,119206,119669,120439,121078,121733,122192,122753,123349,124194,124955,126120,127476,128549,129161,129402,130117,130993,132031,132808,133530,134203,134972,134537,134049,133666,134437,135291,135861,136377,136862,137521,138339,139076,139667,140583,141490,142348,142808,143406,144258,145246,146390,147680,149110,150537,151769,153091,154578,156258,158029,159726,161450,162941,164329,165691,166176,166851,167943,169873,171911,173743,175274,176753,178196,179975,181629,182836,184612,186619,189068,191122,193004,195000,197124,199157,200968,202721,204857,207249,209692,211680,213273,214979,216686,218727,220383,222744,224632,226276,226855,227234,227626,228307,229265,229813,230364,230127,230400,229957,230240,229760,229692,230003,230677,231208,230801,229898,228873,227939,227456,226985,226623,226725,226925,226462,225449,224226,223529,223222,222663,221972,220371,218833,216842,215139,213560,212437,211183,209940,208680,207690,207177,207531,208147,208867,209457,209822,209823,209856,210255,211057,211571,211742,211208,210023,208807,207601,206360,205204,204574,204046,203195,201711,200295,199026,198338,197643,196741,195692,195128,194899,194422,193669,193145,193078,193000,192896,192632,192777,193267,193903,194177,194178,194056,194347,194270,194380,194786,195812,196913,197461,197869,198064,198511,199007,199646,199645,199947,199997,200495,200130,199837,199659,199754,200025,200442,200500,200720,201054,201779,202283,202259,202493,202551,202899,202905,203252,203068,203400,203489,204295,204883,205644,206135,206384,206868,207329,208032,208201,208647,208900,209415,209655,210121,211359,212341,213556,214080,215006,216078,217365,219068,220580,222326,223691,224469,223629,223503,224060,225633,226699,226897,227286,227115,227499,227221,227141,227591,229217,230969,231905,232392,232538,233329,234074,234706,235110,235412,237274,238712,240486,241205,242692,244400,246768,249244,251858,254995,258345,262361,265400,268972,272350
394440,84,"Fort Myers, FL",Msa,FL,123082,123106,123119,123173,123093,123002,123075,123401,123862,124154,124440,124673,124636,124589,124616,124989,125448,125921,126201,126247,126259,126310,126592,126882,127898,128733,129480,129617,129989,130429,130880,131224,131306,131908,132156,132638,132501,132797,133120,133630,134056,134403,134771,135172,135845,136204,136696,137109,137775,138306,138785,139361,140001,140980,141942,142759,143439,144298,145418,146415,147284,148124,149079,150159,151249,152195,153261,154468,155774,156928,158132,159545,160993,162451,163864,165331,166778,168153,169588,171241,172918,174784,176415,178124,179980,181920,183927,185771,187647,189538,191052,192184,193652,195589,197542,199259,200691,202523,204057,206201,208661,211949,215267,218631,221966,224771,228260,231831,236253,240976,246281,251736,257907,264704,271905,280251,288145,297454,305071,313381,320243,326669,333011,338371,342372,343396,344545,343829,342253,338825,336966,333293,330081,323605,318829,312999,307013,300377,293628,288072,282669,275824,267879,261483,255142,250543,243143,236079,229089,223225,217236,210640,204883,199825,194568,188372,182369,178035,174172,170761,166622,162810,159314,156468,153579,151558,150905,150301,149633,147084,145937,145258,145922,146278,146386,145953,145413,144186,142512,141632,141396,142129,141787,141096,139905,139496,139341,139723,139984,140595,141100,141718,142037,142617,143637,144864,146102,147176,148133,149033,149841,151416,153333,154807,156176,157624,159400,161248,163167,164651,166669,168770,171578,173193,174422,175760,177305,178351,178960,179798,181123,182775,183689,184242,184974,186437,188089,189598,191578,193822,196837,198511,200167,201312,203487,206069,208253,210100,212067,214170,215891,217835,218325,220048,220575,222305,223268,224334,225204,226365,227423,228386,228546,228168,228566,229229,230822,231359,232214,232480,232770,232720,232718,232885,234301,235475,237037,237213,237844,238633,238571,238644,238928,240222,241277,242433,241452,241539,240323,240562,239510,239755,240547,241462,241833,241586,241590,241312,242763,243706,244525,244879,245981,246890,247918,249145,250976,253185,255645,258585,261322,264376,268506,273071
394399,85,"Boise City, ID",Msa,ID,,,,,,,,,,,,,141309,141915,142233,142938,143612,144404,145197,145756,146217,146571,146835,146976,147044,146898,146939,147053,147199,147112,147089,147219,147465,147644,147841,148067,148272,148594,148907,149268,149363,149395,149179,149134,149034,149184,149416,149782,150158,150387,150554,150659,151033,151489,151918,152289,152582,152858,153092,153278,153721,154145,154918,155545,156098,156444,156986,157582,158139,158628,159062,159621,159966,160373,160638,160810,160936,161140,161364,161554,161787,162118,162506,162682,162890,163194,163214,163704,164157,164741,164945,165083,165471,165844,166199,166893,167539,168221,168855,169252,169409,169220,169298,169476,169517,170049,170752,172220,173309,174822,176441,177370,178816,180234,182995,185840,188850,193284,196234,197659,198344,200171,202596,206181,209640,214548,216993,219237,221057,218268,217845,217404,220322,219550,218676,218059,218532,217778,217751,217567,217347,218611,219090,219859,218827,219149,218945,218224,215645,212485,209584,206843,204486,202244,199473,195816,192728,189404,186296,182553,179345,177722,175844,174191,172207,170561,169181,168722,167235,166760,165239,164650,163780,161557,158978,156219,153814,151759,149726,147678,146134,144064,142966,140860,139126,138331,138595,138741,139010,139073,139836,140292,140501,141152,142011,144741,147421,149802,151572,154301,156971,159767,161206,163784,167370,170725,174157,175525,177815,179613,182368,184244,185604,187008,189099,190377,190509,190500,190616,191351,191432,191795,191671,191464,191824,192273,193093,193801,194592,195967,196971,198757,200008,201539,202368,203593,204346,205122,205679,207077,209686,211539,213268,213606,215038,216072,217612,219097,221346,223484,225269,226695,227113,228466,229693,232554,234261,236424,238551,240806,242914,244833,247567,249876,252501,254923,257911,260921,265033,269571,274053,277434,280441,283524,286697,289543,292554,294860,297801,299639,301997,303568,306328,309471,312827,315370,316924,318493,320272,323276,326894,330816,334431,338423,342763,348206,354586,362646,372367,383601,395818,408854,422405,438182
395160,86,"Toledo, OH",Msa,OH,79558,79565,79640,79770,79913,80036,80171,80389,80620,80890,81155,81423,81719,82037,82349,82650,83009,83423,83808,84123,84489,84807,85169,85523,85938,86372,86764,87132,87433,87756,88161,88529,88861,89238,89610,89992,90232,90535,90888,91321,91750,92167,92597,93093,93545,94010,94476,95097,95775,96539,97117,97705,98289,99017,99637,100242,100869,101489,102114,102595,103162,103838,104458,105056,105415,105843,106276,106707,107217,107680,108139,108559,108912,108644,108911,109183,110090,110416,110765,111085,111409,111808,112208,112685,113127,113828,114199,114556,114541,114862,115173,115682,116023,116314,116496,116712,116920,117258,117586,117883,118256,118749,119275,119580,120004,120441,120925,121293,121687,122099,122450,122900,123146,123304,123341,123518,123693,123949,124260,124403,124403,124257,124301,124238,124347,124513,124768,124835,124758,124564,124458,124427,124539,124921,125221,124958,124295,123213,122554,121663,121128,120466,119783,119311,118845,117962,117002,116441,116345,116359,116167,116189,115784,115306,114590,113674,112758,111921,110787,110059,109432,109358,108507,107783,107217,107050,107069,107436,107735,107995,108134,108051,107711,106990,106768,106475,106161,105550,104769,103711,102704,101918,101687,101245,100734,100121,99597,99206,98895,98525,98157,97783,97657,97619,97685,97763,97826,97893,97880,97580,97169,96271,95542,94755,95048,95444,95769,95554,95405,95469,95807,96312,96715,98301,99854,101530,100339,98866,97048,96997,97024,97349,97549,97843,98294,98073,97865,97698,98888,99997,101346,101685,102306,102419,102495,102413,102509,102897,103419,103811,104350,104931,105535,106227,106538,106889,107082,107393,107573,107696,107752,108047,108474,108727,108945,108863,109099,109426,109990,110758,111738,112621,113203,113430,113527,114316,115118,116221,116778,117338,117480,117443,117082,117024,117352,118178,119042,119379,119497,119473,120061,120682,121774,122398,123149,123769,124635,125754,126318,127138,127985,129015,129616,130092,130782,131999,133376,134884,136220,137320,139045,140875,143004,145233
394816,87,"Madison, WI",Msa,WI,128005,128334,128576,128962,129261,129609,130047,130382,130617,130974,131523,132149,132893,133345,133766,133811,134265,134735,135365,135817,136389,136895,137310,137574,137751,138155,138741,140054,140992,141697,141905,142683,143594,144407,144801,145235,145400,145866,146154,146791,147141,147787,148451,149068,149442,149658,150312,151184,152565,153348,154075,154193,154871,155468,156325,157033,157802,158645,159367,159998,160543,161285,162121,163018,163768,164551,165321,165948,166483,166980,167688,168499,169342,170201,171036,171909,172631,173247,173674,174206,174757,175397,176123,176879,177655,178277,178922,179596,180356,181130,182049,183504,185239,187265,188487,189613,190540,192065,193609,195083,196682,198475,200509,201780,202908,203714,205240,206688,208126,209123,210286,211709,213219,214539,215770,217104,218307,219394,220416,221436,222552,223710,224437,224958,225241,225937,226276,226673,226853,227088,227236,227337,228115,228960,230093,230473,230650,230425,230312,230193,230432,231009,231768,232112,230884,229097,227397,226636,226123,225606,225260,224773,224043,222798,221017,219804,219178,219140,218620,218544,218278,218059,217596,217662,217814,217768,217920,218168,218691,218889,218920,218052,217473,216763,216049,214696,213430,213026,212624,211953,211020,210202,209889,209344,208499,207743,207341,207307,207106,206404,205736,205153,204638,204273,203607,203873,204196,204582,204340,204191,204144,204018,203957,203929,204907,206040,207428,207942,208304,208935,210126,211159,212504,214006,215566,216663,216549,215763,215764,216425,218194,219140,219967,220515,220665,220880,220967,221607,222317,223746,224858,226025,226321,226566,226912,227463,228155,228860,229785,230839,232514,234195,234685,234611,234386,235805,237411,239421,241330,243314,245105,246964,247912,248598,249814,252092,254324,255858,256950,257975,258915,259777,260926,261465,262828,263788,265631,266654,268908,270253,271711,272201,273139,273781,274513,275617,276957,278598,279403,280073,280528,281380,282287,283274,283861,285123,285606,287052,287924,289315,290831,292509,294040,295612,297404,299711,302217,304438,307284,309416,311867,313996,316404,319076
394766,88,"Lakeland, FL",Msa,FL,87015,87342,87581,88018,88342,88660,88902,89051,89158,89283,89496,89691,89803,89722,89662,89772,90038,90236,90461,90762,91081,91340,91504,91818,92337,92942,93382,93548,93670,93876,94193,94557,94957,95379,95651,95759,95751,95884,96177,96667,97117,97551,97891,98239,98572,98902,99408,99699,99869,99963,100333,100574,100861,101137,101594,101935,102237,102597,102935,103422,103988,104540,104890,105320,105727,106206,106564,106988,107422,107818,108184,108595,108968,109335,109630,109989,110411,110846,111317,111789,112241,112746,113253,113907,114536,115303,116126,116995,117800,118367,118896,119328,119877,120629,121552,122663,123713,124818,125808,126606,127420,128351,129593,131250,133370,135247,136916,138440,140919,143500,146034,147935,150169,153289,157364,161516,165593,170185,175235,179365,181322,182593,184980,190113,195204,199453,201115,202349,202165,201250,200311,200059,200979,201868,202203,200876,199218,197516,196326,195029,193693,192144,189328,187513,186313,185385,183084,180134,176696,173411,170340,167172,164652,162472,160514,156833,152478,148585,145978,143681,141829,139340,137049,134883,132647,130242,128418,127789,127827,127440,126330,124741,122847,121258,119919,118521,117247,115869,114429,112700,110124,107803,105629,104381,103652,103256,102798,102038,101724,101484,101464,101026,101311,101948,103011,103643,103505,103246,102879,103379,103319,103692,104134,105451,106633,107283,107927,109138,111171,113462,115744,117899,119887,121614,122674,123469,124363,125345,126468,127051,127772,128072,128662,128735,129563,130567,132213,133231,133998,134747,135409,135917,136525,137038,137332,137808,138476,139405,139806,140846,141947,143608,144458,145648,146160,147515,149202,150898,151874,152176,153056,153791,155117,156290,158090,159214,160252,161038,161753,162723,163914,165516,167195,168765,169372,169781,170479,172599,174788,176503,178036,179520,181164,182455,183070,183788,184818,185695,186247,186188,187275,188121,189419,189632,189331,189040,190040,191781,193158,194664,196324,197597,197673,198168,199034,200837,203104,205656,207676,209283,211445,213888,216572,219911
394931,89,"Ogden, UT",Msa,UT,147309,148038,148586,149676,150497,151325,152097,152947,153741,154498,155271,155973,156705,157074,157430,157682,158429,159179,159965,160439,160870,161296,161562,161836,162052,162469,162905,163454,163694,163752,163676,163666,163723,163699,163788,163869,163885,163915,164014,164145,164103,164018,164046,164399,164743,165177,165538,166014,166444,166913,167376,167951,168871,169934,170877,171533,172128,172720,173488,174156,174970,175267,175399,175222,175027,174777,174640,174673,174943,175239,175403,175490,175486,175739,176104,176412,176401,176178,176216,176332,176329,176014,175715,175460,175285,174951,174456,174326,174899,175899,176283,176273,176232,176658,177060,177453,177708,178279,178945,179516,179550,179436,179538,179825,179934,179923,180003,180303,180721,180999,181394,181732,182051,182185,182366,182690,182931,183386,183795,184559,185124,186193,187263,188691,190283,192230,194373,196576,199548,201962,204634,206252,208754,210606,212856,214905,217406,219744,221895,224054,225773,227599,229065,231024,232402,233115,233056,232124,230677,229177,228009,226510,224775,222885,220981,218943,216391,215154,213845,213107,212108,211079,210171,209300,208624,208438,208328,208375,207944,207046,206135,205693,204996,204305,202750,201181,199485,197686,195919,193924,193328,192594,192303,191038,190052,188815,188124,187763,187630,187426,187137,187312,187023,186706,186234,186246,186879,187894,188996,190049,190921,192058,193468,195088,196351,197875,199428,201412,203203,205010,206742,208110,209761,210935,212137,212383,213094,213708,214552,214996,215097,215179,215047,215125,214826,215289,215733,216960,217880,218955,219674,220626,221499,222499,224024,226015,228333,229856,231411,232868,234754,236348,238299,239966,242023,243951,245908,247818,249746,252159,254053,255943,257266,259392,261590,264433,267123,269890,272342,274239,275745,277129,279225,281809,284817,287135,288916,290980,293669,296513,298876,301296,304150,307167,309892,311550,313500,315376,318056,319313,320452,321666,323430,325044,326146,327181,329170,330793,333491,335522,338550,341101,343983,346956,350654,354988,360073,365675,371066,377866,384182,391986,399450,408946
